url,title,date,thumbnail,content,celebrity,source,attribution,relevance_score,relevance_reason,headline,subheading,category,subcategory,category_reason
https://en.yna.co.kr/view/AEN20220224007100315?section=search,Actor Park Seo-joon tests positive for COVID-19,2022-02-24,https://img.yna.co.kr/etc/inner/EN/2022/02/24/AEN20220224007100315_01_i_P2.jpg,"...ons due to the highly transmissible omicron variant, the entertainment community is also affected.
   In recent weeks, a number of actors, singers and comedians, including Lee Byung-hun and his wife, Rhee Min-jung, and BTS' V, were confirmed to be infected with COVID-19.


   brk@yna.co.kr
(END)",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220224007100315?section=search', 'publicationDate': '2022-02-24', 'accessDate': '2025-02-27T11:57:25.535595', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",3.0,"The article directly mentions Lee Byung-hun by name, noting that he and his wife Rhee Min-jung tested positive for COVID-19. While this is a factual reference to the correct person (a male actor), the article's primary focus is on Park Seo-joon testing positive for COVID-19, with Lee Byung-hun mentioned only as one of several entertainment figures who were previously infected. The information is relevant to Lee Byung-hun as a public figure in the entertainment industry, but it's not specifically about his work as an actor or model, rather about his health status.",Lee Byung-hun Among Entertainment Figures Testing Positive for COVID-19,Actor Lee Byung-hun and his wife Rhee Min-jung join BTS' V and other celebrities affected by the omicron variant surge,Social,Health/diet,"The article reports on Lee Byung-hun testing positive for COVID-19, which is factual health information about the actor. The content focuses on his health status along with other entertainment figures affected by the omicron variant, making it appropriately classified under the Social category and Health/diet subcategory."
https://en.yna.co.kr/view/AEN20220210012751315?section=search,(LEAD) Two 'Running Man' cast members test positive for COVID-19,2022-02-10,https://img.yna.co.kr/etc/inner/EN/2022/02/10/AEN20220210012751315_02_i_P2.jpg,"...inment community is also affected.
   Earlier this week, star actor Lee Byung-hun and his wife Rhee Min-jung were confirmed to be infected with COVID-19.
   Lee's infection immediately halted the filming of the new tvN drama ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220210012751315?section=search', 'publicationDate': '2022-02-10', 'accessDate': '2025-02-27T11:57:25.537265', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article directly mentions Lee Byung-hun by name, confirming he tested positive for COVID-19 along with his wife. It also notes that his infection halted filming of a tvN drama, which relates to his work as an actor. While the article's primary focus is about ""Running Man"" cast members testing positive for COVID-19, the specific mention of Lee Byung-hun's infection and its impact on his acting work makes this moderately to highly relevant to him as a male actor. The article does not relate to his work as a model.",Lee Byung-hun and Wife Test Positive for COVID-19,Actor Lee Byung-hun's diagnosis has halted production on new tvN drama as entertainment industry faces virus impact,Social,Health/diet,"The article reports on Lee Byung-hun and his wife testing positive for COVID-19, which is a health-related matter. The news also mentions the impact of his diagnosis on the production of a tvN drama, but the primary focus is on the health condition of the actor and his spouse."
https://en.yna.co.kr/view/AEN20220210012700315?section=search,Singer Kim Jong-kook tests positive for COVID-19,2022-02-10,https://img.yna.co.kr/etc/inner/EN/2022/02/10/AEN20220210012700315_02_i_P2.jpg,"...inment community is also affected.
   Earlier this week, star actor Lee Byung-hun and his wife Rhee Min-jung were confirmed to be infected with COVID-19.
   Lee's infection immediately halted the filming of the new tvN drama ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220210012700315?section=search', 'publicationDate': '2022-02-10', 'accessDate': '2025-02-27T11:57:25.538656', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article directly mentions Lee Byung-hun by name, confirming he tested positive for COVID-19 along with his wife. It also notes that his infection halted filming of a tvN drama, which relates to his work as an actor. While the article's primary focus is on Kim Jong-kook's COVID-19 diagnosis, the information about Lee Byung-hun is relevant to his professional activities as it impacts his acting work. The context matches what would be expected for a male actor, though the article doesn't specifically discuss his modeling career.",Lee Byung-hun and Wife Test Positive for COVID-19,Production of new tvN drama halted as actor Lee Byung-hun and spouse Rhee Min-jung confirm coronavirus diagnosis,Social,Health/diet,"The article reports factual information about Lee Byung-hun and his wife Rhee Min-jung testing positive for COVID-19, which is a health-related matter. The news also mentions the impact on production of a tvN drama, but the primary focus is on their health condition."
https://en.yna.co.kr/view/AEN20220209006651315?section=search,(LEAD) Actors Lee Byung-hun and Rhee Min-jung test positive for COVID-19,2022-02-09,https://img.yna.co.kr/etc/inner/EN/2022/02/09/AEN20220209006651315_01_i_P2.jpg,"...
   SEOUL, Feb. 9 (Yonhap) -- Actor couple Lee Byung-hun and Rhee Min-jung have tested positive for ...w tvN drama ""Our Blues,"" starring Lee. All other members of the cast and the crew ... of the show are Shin Min-a, Cha Seung-won, Lee Jung-eun, Han Ji-min and Kim Woo-bin. It is ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220209006651315?section=search', 'publicationDate': '2022-02-09', 'accessDate': '2025-02-27T11:57:25.539747', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Byung-hun by name multiple times, identifying him as an actor who tested positive for COVID-19 and is starring in the tvN drama ""Our Blues."" The content is specifically about Lee Byung-hun the male actor, which matches the occupation provided. The article discusses his professional work (the drama) and a personal health matter that affected his work, making it highly relevant to the subject.",Lee Byung-hun and Wife Rhee Min-jung Test Positive for COVID-19,"Production of Lee Byung-hun's upcoming tvN drama ""Our Blues"" continues as other cast members remain unaffected",Social,Health/diet,"The article reports on Lee Byung-hun and his wife Rhee Min-jung testing positive for COVID-19, which is factual health information about the individuals. The news also mentions the impact on his professional work (drama production) but the primary focus is on their health status."
https://en.yna.co.kr/view/AEN20220209006600315?section=search,Actor Lee Byung-hun tests positive for COVID-19,2022-02-09,https://img.yna.co.kr/photo/yna/YH/2021/10/29/PYH2021102902980000500_P2.jpg,"SEOUL, Feb. 9 (Yonhap) -- Actor Lee Byung-hun has tested positive for the novel coronavirus, ...s management agency said Wednesday.
   ""Lee got tested for COVID-19 since he didn't feel ...st of the show are Shin Min-a, Cha Seung-won, Lee Jung-eun, Han Ji-min and Kim Woo-bin. It is ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220209006600315?section=search', 'publicationDate': '2022-02-09', 'accessDate': '2025-02-27T11:57:25.540729', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly focuses on Lee Byung-hun, correctly identifying him as a male actor who has tested positive for COVID-19. The content specifically mentions him by name multiple times and references his work in the entertainment industry, which aligns with his occupation as an actor. The article appears to be a factual news report about his health status, which is relevant information about this public figure in his professional capacity.",Actor Lee Byung-hun Tests Positive for COVID-19,Lee Byung-hun's management agency confirms the diagnosis as the actor reportedly experiences symptoms of the illness,Social,Health/diet,"The article reports factual information about Lee Byung-hun testing positive for COVID-19, which is a health-related matter. The content focuses on his medical diagnosis as confirmed by his management agency and mentions he is experiencing symptoms, making this a straightforward health update about the actor."
https://en.yna.co.kr/view/AEN20211119002400315?section=search,Korean films set to hit local screens in time for year-end season,2021-11-19,https://img.yna.co.kr/etc/inner/EN/2021/11/19/AEN20211119002400315_01_i_P2.jpg,"...ical drama ""Kingmaker,"" starring Lee Sun-kyun of ""Parasite"" and Seol ...ppy New Year,"" starring Han Ji-min and Lee Dong-wook, is also expected to premiere ...ts star-studded cast, including Song Kang-ho, Lee Byung-hun and Jeon Do-yeon.
   Other ""...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20211119002400315?section=search', 'publicationDate': '2021-11-19', 'accessDate': '2025-02-27T11:57:25.541636', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article specifically mentions Lee Byung-hun by name as part of a ""star-studded cast"" in what appears to be an upcoming Korean film. This directly relates to his work as an actor, which is his primary occupation. The article is about Korean films being released for the year-end season, which aligns with his professional field. While the mention is brief and doesn't provide details about his specific role, it clearly identifies him in his capacity as an actor in a forthcoming film project alongside other notable actors like Song Kang-ho and Jeon Do-yeon.",Lee Byung-hun to Star in Upcoming Film with Song Kang-ho and Jeon Do-yeon,Acclaimed actor Lee Byung-hun joins star-studded cast in new project alongside fellow Korean cinema veterans,Acting,Film,"The article reports that Lee Byung-hun will be starring in an upcoming film project alongside other Korean actors Song Kang-ho and Jeon Do-yeon. The news is focused on his professional acting career, specifically a new film role."
https://en.yna.co.kr/view/AEN20211029004300315?section=search,Korean actor Lee Byung-hun wins U.S. award for Asian entertainer,2021-10-29,https://img.yna.co.kr/etc/inner/EN/2021/10/29/AEN20211029004300315_02_i_P2.jpg,"...UL, Oct. 29 (Yonhap) -- South Korean actor Lee Byung-hun has won a U.S. entertainment award for ...vent organizer said Friday (Korean time).
   Lee was included in the list of recipients of ... Entertainment Game Changer Award in 2019.
   Lee has received critical acclaim for his ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20211029004300315?section=search', 'publicationDate': '2021-10-29', 'accessDate': '2025-02-27T11:57:31.537766', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article is directly about Lee Byung-hun, explicitly naming him as a South Korean actor who has won a U.S. entertainment award. The content focuses on his professional achievements as an actor, mentioning his critical acclaim and recognition through awards, which aligns perfectly with his occupation as an actor. The article is specifically about the correct person (male Korean actor Lee Byung-hun) and discusses content typical for someone in the entertainment industry.",Lee Byung-hun Receives U.S. Entertainment Award,"South Korean actor Lee Byung-hun joins list of recipients for prestigious entertainment honor, following his 2019 Game Changer Award recognition",Social,Social Recognition,"The article reports on Lee Byung-hun receiving a U.S. entertainment award, which constitutes recognition for his professional contributions outside of a specific acting project or film/TV award ceremony. The mention of his previous ""Game Changer Award"" further supports this being about broader social recognition of his work in the entertainment industry."
https://en.yna.co.kr/view/AEN20210712007600315?section=search,Star actor Lee Byung-hun donates 100 mln won to children's hospital on his birthday,2021-07-12,https://img.yna.co.kr/etc/inner/EN/2021/07/12/AEN20210712007600315_01_i_P2.jpg,"SEOUL, July 12 (Yonhap) -- Star actor Lee Byung-hun donated 100 million won (US$87,200) to a children's...gainst sickness, and their families,"" Lee said.
   Late last year, the seasoned ...award at the closing ceremony on Saturday.
   Lee, one of the biggest silver screen names in ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20210712007600315?section=search', 'publicationDate': '2021-07-12', 'accessDate': '2025-02-27T11:57:31.540843', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article is directly about Lee Byung-hun, specifically mentioning him by name multiple times. It discusses his charitable donation on his birthday and references his acting career by describing him as a ""star actor"" and ""one of the biggest silver screen names."" The content is clearly about the male actor Lee Byung-hun, matching the specified individual's identity and occupation. While modeling isn't specifically mentioned, the article's focus on his activities as a prominent actor makes it highly relevant to the person in question.",Lee Byung-hun Donates 100 Million Won to Children's Charity,Acclaimed actor Lee Byung-hun continues philanthropic efforts while maintaining prominent presence in the film industry,Social,Donation,"The article reports on Lee Byung-hun's charitable contribution of 100 million won to a children's charity, which falls under the Social category and specifically the Donation subcategory as it describes a philanthropic activity rather than his professional work in acting or promotion."
https://en.yna.co.kr/view/AEN20210707003600315?section=search,Bong Joon-ho declares Cannes festival open in Korean,2021-07-07,https://img.yna.co.kr/photo/etc/epa/2021/07/07/PEP20210707065401055_P2.jpg,"..., Spanish filmmaker Pedro Almodovar and Cannes jury president Spike Lee made the same statements in French, Spanish and English, ...ot; were invited to non-competition categories.
   Seasoned Korean actor Lee Byung-hun will present an award at the closing ceremony on July 17. 
   brk@yna.co....",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20210707003600315?section=search', 'publicationDate': '2021-07-07', 'accessDate': '2025-02-27T11:57:31.542517', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article specifically mentions Lee Byung-hun by name, identifying him as a ""seasoned Korean actor"" who will present an award at the Cannes Film Festival closing ceremony. This directly relates to his career as an actor and his professional standing in the film industry. The mention is brief but clearly refers to the correct person (male Korean actor Lee Byung-hun) in a context (prestigious film festival) that aligns with his professional role. While the article's main focus is on the Cannes Film Festival opening rather than being primarily about Lee Byung-hun himself, his inclusion is relevant to his acting career.",Lee Byung-hun to Present Award at Cannes Film Festival Closing Ceremony,Veteran Korean actor Lee Byung-hun will take the stage at the prestigious event on July 17,Acting,Film/TV/drama Awards,"The article reports that Lee Byung-hun will present an award at the Cannes Film Festival Closing Ceremony, which is a prestigious film industry event. This falls under the Acting category and specifically the Film/TV/drama Awards subcategory as it involves his participation in an awards ceremony related to the film industry."
https://en.yna.co.kr/view/AEN20210706003700315?section=search,"Song Kang-ho, Lee Byung-hun among stars to join Cannes Film Festival",2021-07-06,https://img.yna.co.kr/etc/inner/EN/2021/07/06/AEN20210706003700315_03_i_P2.jpg,"...ury, presided over by U.S. filmmaker Spike Lee, along with other film heavyweights, ... including best picture.



  Seasoned actor Lee Byung-hun will present an award at the closing ceremony...7), Hong's ""The Day After"" (2017), Lee Chang-dong's ""Burning"" and Bong's ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20210706003700315?section=search', 'publicationDate': '2021-07-06', 'accessDate': '2025-02-27T11:57:31.543836', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Byung-hun by name, identifying him as a ""seasoned actor"" who will present an award at the Cannes Film Festival closing ceremony. This is highly relevant to his career as an actor, as participation in prestigious international film festivals like Cannes is a significant professional activity for someone in his field. The article correctly identifies him as male through the use of ""he/him"" pronouns and the context aligns with what would be expected for a prominent actor.",Lee Byung-hun to Present Award at Upcoming Film Ceremony,Acclaimed actor Lee Byung-hun joins prestigious lineup at closing ceremony alongside filmmakers Spike Lee and others,Acting,Film/TV/drama Awards,"The article reports that Lee Byung-hun will be presenting an award at an upcoming film ceremony, which falls under the Film/TV/drama Awards subcategory as it relates to his participation in a formal film industry award event."
https://en.yna.co.kr/view/AEN20210426007351315?section=search,(LEAD) Youn's Oscar glory celebrated in S. Korea,2021-04-26,https://img.yna.co.kr/etc/inner/EN/2021/04/26/AEN20210426007351315_03_i_P2.jpg,"...annes Film Festival for her performance in Lee Chang-dong's ""Secret Sunshine"" ...t a fact but merely an opinion,"" actor Lee Byung-hun wrote on his Instagram account, alongside a photo of Youn from the Oscar night. Lee appeared in such Hollywood films as ""G....",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20210426007351315?section=search', 'publicationDate': '2021-04-26', 'accessDate': '2025-02-27T11:57:31.544983', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",3.0,"The article directly mentions Lee Byung-hun by name, noting that he wrote a congratulatory message on Instagram about Youn Yuh-jung's Oscar win. The article also briefly references his Hollywood career. While Lee Byung-hun appears in the article, he is not the main focus, as the article primarily celebrates Youn Yuh-jung's Oscar achievement. The mention aligns with his identity as a male actor, though there is no specific reference to his modeling work.",Lee Byung-hun Celebrates Youn's Oscar Achievement on Instagram,Hollywood and Korean actor Lee Byung-hun shares supportive message alongside photo from Oscar night,Promotion,Social media,"The article describes Lee Byung-hun sharing a supportive message on Instagram about Youn's Oscar achievement, which constitutes social media activity by the actor."
https://en.yna.co.kr/view/AEN20210426007300315?section=search,Youn's Oscar glory celebrated in S. Korea,2021-04-26,https://img.yna.co.kr/etc/inner/EN/2021/04/26/AEN20210426007300315_02_i_P2.jpg,"...annes Film Festival for her performance in Lee Chang-dong's ""Secret Sunshine"" ...t a fact but merely an opinion,"" actor Lee Byung-hun wrote on his Instagram account, alongside a photo of Youn from the Oscar night. Lee appeared in such Hollywood films as ""G....",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20210426007300315?section=search', 'publicationDate': '2021-04-26', 'accessDate': '2025-02-27T11:57:31.546120', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",3.0,"The article directly mentions Lee Byung-hun by name, noting that he wrote a congratulatory message on Instagram about Youn's Oscar win. While Lee Byung-hun is correctly identified as an actor who has appeared in Hollywood films, the article's primary focus is on Youn's Oscar achievement rather than Lee Byung-hun's work as an actor or model. The mention is brief and peripheral to the main story, though it does correctly identify the person based on sex and occupation.",Lee Byung-hun Celebrates Youn's Oscar Achievement on Instagram,Hollywood actor Lee Byung-hun shares supportive message alongside photo of Youn from Oscar night,Social,Social Recognition,"The article reports on Lee Byung-hun's Instagram post celebrating Youn's Oscar achievement, which falls under social recognition as it involves one public figure acknowledging another's professional accomplishment through social media."
https://en.yna.co.kr/view/AEN20210111007000315?section=search,Blockbusters seek to hit screens this year after COVID-19 delays,2021-01-11,https://img.yna.co.kr/etc/inner/EN/2021/01/11/AEN20210111007000315_01_i_P2.jpg,"...th a cast including big-name silver screen stars like Song Kang-ho, Lee Byung-hun and Jeon Do-yeon.
   It is ready to hit local screens later this ...""The Book of Fish"" is also in the 2021 lineup. Directed by Lee Joon-ik, who gained nationwide fame with the historical drama ""...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20210111007000315?section=search', 'publicationDate': '2021-01-11', 'accessDate': '2025-02-27T11:57:31.547387', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article directly mentions Lee Byung-hun by name, identifying him as one of the ""big-name silver screen stars"" in an upcoming film, which directly relates to his career as an actor. The context is appropriate for a male actor, discussing his involvement in what appears to be a blockbuster film delayed by COVID-19. While the article doesn't provide extensive details about his specific role or performance, it clearly establishes his relevance as a prominent actor in the film industry. The article doesn't mention his modeling work, which prevents a perfect relevance score.",Lee Byung-hun to Star in New Film Alongside Song Kang-ho and Jeon Do-yeon,Acclaimed actor Lee Byung-hun joins an ensemble cast of Korean silver screen stars in upcoming theatrical release,Acting,Film,"The article reports on Lee Byung-hun's casting in a new film project alongside other Korean actors (Song Kang-ho and Jeon Do-yeon). The headline and subheading specifically mention his participation in an ""upcoming theatrical release,"" which falls under the Film subcategory of Acting."
https://en.yna.co.kr/view/AEN20201022002700315?section=search,'The Man Standing Next' chosen as S. Korea's 2021 Oscars entry,2020-10-22,https://img.yna.co.kr/etc/inner/EN/2020/10/22/AEN20201022002700315_01_i_P2.jpg,"...nomic growth,"" KOFIC said in its press release.
   ""Actor Lee Byung-hun, who has name recognition in the United States, gives a great performance in the movie,"" it added. Lee plays the role of the Korean Central Intelligence Agency chief who ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20201022002700315?section=search', 'publicationDate': '2020-10-22', 'accessDate': '2025-02-27T11:57:31.548746', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Byung-hun by name, specifically highlighting his performance as an actor in the film ""The Man Standing Next,"" which was selected as South Korea's entry for the 2021 Oscars. The article notes his role as the Korean Central Intelligence Agency chief in the movie and mentions his ""name recognition in the United States,"" which aligns with his status as an established male actor. This content is directly relevant to his primary occupation as an actor.",KOFIC Praises Lee Byung-hun's Performance in New Film,"Lee Byung-hun, recognized actor in the United States, portrays Korean Central Intelligence Agency chief in movie highlighted for economic impact",Acting,Film,"The article reports on Lee Byung-hun's performance in a new film where he portrays a Korean Central Intelligence Agency chief. The content focuses on his acting work and the film's economic impact, which falls clearly within the Acting category and Film subcategory."
https://en.yna.co.kr/view/AEN20200917003300315?section=search,Film production falls 22 pct in first 8 months of this year due to pandemic,2020-09-17,https://img.yna.co.kr/etc/inner/EN/2020/09/17/AEN20200917003300315_02_i_P2.jpg,"...n its shooting schedule in April. The filming of the blockbuster disaster film ""Emergency Declaration,"" starring Song Kang-ho and Lee Byung-hun, also started in May.
   But the protracted coronavirus scare has kept producers and film crews from commencing shooting in the summer.
   ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20200917003300315?section=search', 'publicationDate': '2020-09-17', 'accessDate': '2025-02-27T11:57:35.897251', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article directly mentions Lee Byung-hun by name as one of the stars of the disaster film ""Emergency Declaration,"" which clearly relates to his work as an actor. The article discusses film production during the pandemic and specifically references this film's shooting schedule, which is directly relevant to his acting career. While the article's main focus is on the broader film industry's challenges during the pandemic rather than Lee Byung-hun specifically, his explicit mention as a lead actor in a blockbuster film makes this article moderately to highly relevant to him in his professional capacity.","""Emergency Declaration"" Starring Lee Byung-hun Begins Filming Amid Pandemic",Disaster film featuring Lee Byung-hun and Song Kang-ho started production in May despite ongoing coronavirus concerns,Acting,Film,"The article reports on the production of a disaster film titled ""Emergency Declaration"" that began filming in May, featuring actors Lee Byung-hun and Song Kang-ho. The content is strictly about a film project and its production status during the pandemic, which falls under the Acting category and Film subcategory."
https://en.yna.co.kr/view/AEN20200820004000315?section=search,'Evil' beats 'Peninsula' to become most watched summer film of 2020,2020-08-20,https://img.yna.co.kr/photo/cms/2020/08/10/13/PCM20200810000013005_P2.jpg,"... combined viewers for ""Evil,"" starring Hwang Jung-min and Lee Jung-jae, reached 3.87 million as of early Wednesday, surpassing ...the entire year to-date, ""The Man Standing Next,"" starring Lee Byung-hun, remains the top grossing movie, with 4.75 million combined viewers ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20200820004000315?section=search', 'publicationDate': '2020-08-20', 'accessDate': '2025-02-27T11:57:35.898782', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article directly mentions Lee Byung-hun as the star of ""The Man Standing Next,"" which is identified as the top-grossing movie of the year with 4.75 million viewers. While Lee Byung-hun is not the main focus of the article (which primarily discusses ""Evil"" becoming the most-watched summer film), his work as an actor is specifically referenced in a relevant context. The article correctly identifies him in his capacity as an actor, which aligns with his professional role. The mention is brief but significant in establishing box office context.","""The Man Standing Next"" Starring Lee Byung-hun Remains Top Grossing Film of 2020",Lee Byung-hun's political thriller maintains lead with 4.75 million viewers despite competition from recent releases,Acting,Film,"The article reports on Lee Byung-hun's film ""The Man Standing Next"" being the top-grossing film of 2020 with 4.75 million viewers. This is factual information about the performance of a film starring the actor, which clearly falls under the Acting category and Film subcategory."
https://en.yna.co.kr/view/AEN20200721006900315?section=search,No. of moviegoers plummets to lowest since 2005 due to COVID-19,2020-07-21,https://img.yna.co.kr/photo/yna/YH/2020/03/28/PYH2020032804300032000_P2.jpg,"...ales revenue fell to record lows since 2005.
   The most watched film during the first half was ""The Man Standing Next,"" starring Lee Byung-hun. The Korean film attracted some 4.75 million attendees following its release in January before the country saw a mass COVID-19 outbreak in ...",leebyunghun,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20200721006900315?section=search', 'publicationDate': '2020-07-21', 'accessDate': '2025-02-27T11:57:35.901742', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article directly mentions Lee Byung-hun by name as the star of ""The Man Standing Next,"" which was identified as the most watched film during the first half of the year. This clearly relates to his work as an actor, confirming both his identity and occupation. While the article's primary focus is on the impact of COVID-19 on movie attendance, Lee Byung-hun's film is highlighted as a significant data point in this context. The article doesn't discuss his modeling work, which prevents a perfect relevance score.",,,,,
